words,Class
"['mar', 'aloj', 'vallart', 'palac', 'febrer', 'encant', 'estanci', 'alli', 'aqu', 'detall', 'aeropuert', 'demas', 'recomend', 'inmediat', 'aunqu', 'zon', 'multipropied', 'despues', 'recog', 'equipaj', 'zon', 'cerc', 'puert', 'gent', 'sujet', 'señal', 'expedi', 'reserv', 'transport', 'cog', 'taxi', 'mism', 'inclus', 'sab', 'dieron', 'sidetrack', 'person', 'dij', 'amig', 'expedi', 'acab', 'mostrador', 'cinc', 'minut', 'derrib', 'mism', 'entonc', 'encontr', 'represent', 'pon', 'taxi', 'llev', 'checkin', 'afabl', 'lleg', 'pm', 'hotel', 'inmediat', 'registr', 'aunqu', 'habit', 'list', 'todav', 'registr', 'present', 'vas', 'vin', 'brillant', 'ovid', 'guay', 'despues', 'wristband', 'dijeron', 'pod', 'hac', 'cualqui', 'cos', 'quis', 'mientr', 'esper', 'asi', 'transport', 'equipaj', 'com', 'pm', 'registr', 'dieron', 'habit', 'llav', 'mand', 'equipaj', 'alli', 'tan', 'facil', 'agrad', 'hotel', 'conserjeinform', 'algui', 'pued', 'sentart', 'alrededor', 'minut', 'despues', 'registr', 'decirt', 'instal', 'hotel', 'activ', 'excursion', 'brev', 'inform', 'ayudart', 'reserv', 'ningun', 'excursion', 'inclu', 'epoc', 'cos', 'sol', 'intent', 'hac', 'reserv', 'celebr', 'present', 'swor', 'cest', 'multipropied', 'dolar', 'credit', 'tiend', 'spa', 'minut', 'present', 'sol', 'alli', 'cort', 'decid', 'parec', 'demasi', 'mal', 'ofert', 'si', 'interes', 'oi', 'gran', 'numer', 'gent', 'hiz', 'import', 'demasi', 'hotel', 'instal', 'precios', 'maner', 'meticul', 'siempr', 'gent', 'trabaj', 'manten', 'precios', 'hotel', 'tip', 'sent', 'contr', 'modern', 'pintoresc', 'limpi', 'habit', 'habit', 'primer', 'plant', 'agrad', 'nunc', 'esper', 'ascensor', 'entonc', 'vez', 'vist', 'tip', 'depend', 'gust', 'ruid', 'primer', 'plant', 'problem', 'except', 'sab', 'noch', 'demasi', 'mal', 'habit', 'buen', 'tamañ', 'cam', 'matrimonial', 'gabinet', 'television', 'dispens', 'alcohol', 'mes', 'dos', 'sill', 'asi', 'dos', 'bañer', 'calient', 'person', 'cos', 'agrad', 'ten', 'habit', 'final', 'dia', 'buen', 'tamañ', 'lavab', 'bien', 'bañ', 'separ', 'duch', 'increibl', 'pase', 'enorm', 'dan', 'bañ', 'comod', 'asi', 'preocup', 'tra', 'camarer', 'limpi', 'habit', 'cad', 'dia', 'repon', 'cos', 'inclu', 'mininever', 'refresc', 'agu', 'cervez', 'animal', 'toall', 'divert', 'ademas', 'volv', 'servici', 'limpiez', 'dej', 'chocolat', 'caracterist', 'habit', 'albornoc', 'zapatill', 'manten', 'caj', 'fuert', 'electron', 'habit', 'television', 'digital', 'poc', 'canal', 'ingles', 'ver', 'mientr', 'empap', 'bañer', 'calient', 'com', 'person', 'quej', 'com', 'deb', 'ser', 'particul', 'mar', 'quej', 'desayun', 'pued', 'desayun', 'dos', 'restaur', 'basic', 'mism', 'opcion', 'hechosalaord', 'tortill', 'ternur', 'filloastost', 'francesagofr', 'cereal', 'tost', 'pan', 'pastel', 'inclu', 'intermin', 'yogur', 'frut', 'etc', 'etc', 'zum', 'fresc', 'estupend', 'usual', 'naranj', 'si', 'tiemp', 'suficient', 'aburr', 'lueg', 'b', 'problem', 'hotel', 'almuerzoalmuerz', 'serv', 'restaur', 'nuev', 'opcion', 'intermin', 'pued', 'com', 'tentempies', 'piscin', 'c', 'tentempies', 'piscin', 'pued', 'encontr', 'tentempies', 'nach', 'pizz', 'hotdogs', 'alit', 'poll', 'crem', 'hiel', 'etc', 'munch', 'mayor', 'dias', 'c', 'dificil', 'estanci', 'cen', 'italian', 'mar', 'favorit', 'ubic', 'permit', 'ver', 'agu', 'menu', 'genial', 'plat', 'favorit', 'sop', 'crem', 'parmes', 'empez', 'ambos', 'encant', 'filet', 'aunqu', 'plat', 'past', 'increibl', 'postr', 'herm', 'sabros', 'realid', 'dos', 'vec', 'd', 'cen', 'brasileñ', 'delici', 'serv', 'carn', 'pal', 'larg', 'patat', 'verdur', 'cen', 'buen', 'mexican', 'basic', 'buf', 'almuerz', 'f', 'oid', 'asiat', 'cos', 'mal', 'cen', 'probabl', 'favorit', 'comermarisc', 'pesc', 'asi', 'ped', 'teriyaki', 'carn', 'increibl', 'ademas', 'aperit', 'dan', 'principi', 'frit', 'ques', 'banan', 'primaver', 'roll', 'poll', 'kabob', 'quizas', 'favorit', 'viaj', 'conjunt', 'postr', 'aqu', 'buen', 'g', 'servici', 'habit', 'manten', 'pens', 'ped', 'servici', 'habit', 'demasi', 'llen', 'tod', 'com', 'hac', 'sol', 'escuch', 'buen', 'cos', 'lug', 'menu', 'limit', 'embarg', 'beb', 'abund', 'fuert', 'com', 'camarer', 'particip', 'consegu', 'asegurat', 'especific', 'vas', 'si', 'quier', 'vin', 'dan', 'botell', 'tiemp', 'sol', 'vec', 'beb', 'quis', 'play', 'entonc', 'sol', 'pas', 'bar', 'facil', 'quier', 'practic', 'daiquiris', 'fres', 'favorit', 'mientr', 'mar', 'cervez', 'ron', 'cocacol', 'propin', 'dab', 'camarer', 'cad', 'dia', 'camarer', 'cen', 'carrit', 'ala', 'except', 'mexican', 'beb', 'playapiscin', 'dir', 'aunqu', 'mund', 'dieron', 'gran', 'servici', 'todav', 'inclu', 'excursion', 'capac', 'hac', 'excursion', 'dia', 'gratis', 'paquet', 'inclu', 'hic', 'tour', 'ciud', 'crucer', 'atardec', 'tour', 'ciud', 'llev', 'puert', 'vallart', 'buen', 'resum', 'ademas', 'compr', 'merc', 'pulg', 'mar', 'detuv', 'tiend', 'design', 'plat', 'anim', 'compr', 'dij', 'graci', 'dirig', 'haci', 'merc', 'pulg', 'harm', 'hech', 'ver', 'pv', 'ten', 'mov', 'mism', 'ademas', 'par', 'unexposicion', 'fabric', 'tequil', 'lleg', 'prob', 'poc', 'hic', 'compr', 'botell', 'sazon', 'nuev', 'tour', 'puest', 'precios', 'hech', 'vim', 'delfin', 'ballen', 'demasi', 'sirv', 'beb', 'snacks', 'tour', 'hac', 'buen', 'trabaj', 'volv', 'abrier', 'inscribet', 'dos', 'hac', 'excursion', 'caball', 'tour', 'canal', 'piscin', 'supon', 'piscin', 'calient', 'piscin', 'guay', 'sol', 'menor', 'piscin', 'llen', 'fresc', 'hotel', 'implic', 'activ', 'quer', 'rep', 'volv', 'relaj', 'buen', 'tamañ', 'llen', 'piscin', 'niñ', 'not', 'recuerd', 'estos', 'espectacul', 'broadway', 'disfrut', 'mism', 'fund', 'realment', 'trabaj', 'dur', 'pon', 'bonit', 'produccion', 'hac', 'minut', 'larg', 'bastant', 'entreten', 'ademas', 'sirv', 'beb', 'palomit', 'program', 'activ', 'particip', 'estas', 'much', 'dispon', 'calendari', 'public', 'cad', 'dia', 'activ', 'monton', 'shuffleboard', 'dispon', 'ping', 'pong', 'ajedrez', 'human', 'tenis', 'biciclet', 'etc', 'tiend', 'regal', 'buen', 'seleccion', 'preci', 'competit', 'practic', 'parais', 'comercial', 'alrededor', 'manzan', 'haci', 'abaj', 'bonit', 'centr', 'comercial', 'tiend', 'adecu', 'souvenirs', 'asi', 'unfarmaci', 'supermerc', 'cualqui', 'cos', 'necesit', 'alli', 'practic', 'cad', 'dia', 'facil', 'encontr', 'preci', 'cambi', 'diner', 'recepcion', 'frent', 'tarif', 'tarif', 'realment', 'necesit', 'except', 'quizas', 'porvendedor', 'tiend', 'pequeñ', 'play', 'vendedor', 'pequeñ', 'edifici', 'play', 'vendedor', 'tiend', 'volv', 'pie', 'dec', 'andand', 'mal', 'aunqu', 'ofert', 'play', 'suficient', 'limpi', 'bastant', 'grand', 'grand', 'olas', 'kayaks', 'tabl', 'boggi', 'dispon', 'servici', 'mund', 'dispuest', 'hac', 'vacacion', 'agrad', 'person', 'men', 'servicial', 'hiz', 'propin', 'se', 'dec', 'except', 'tiemp', 'fabul', 'volv', 'abrir', 'cerr', 'ojos', 'recomend', 'cualqu', 'interes', 'ser', 'mim', 'vacacion']",5
"['bm', 'sid', 'lug', 'visit', 'turist', 'cub', 'abri', 'puert', 'turism', 'internacional', 'inclus', 'import', 'personal', 'nivel', 'mundial', 'desfil', 'aquel', 'apret', 'rincon', 'haban', 'viej', 'ver']",2
"['viej', 'cuart', 'buen', 'preci', 'ubic', 'ampli', 'cuart', 'bañ', 'pequeñ', 'viaj', 'negoci', 'edtab', 'dispuest', 'pag', 'hotel', 'mas', 'car', 'desayun', 'cuest', 'buffet', 'buen']",3
"['vestibul', 'vez', 'grand', 'arquitectur', 'impresion', 'tech', 'altos', 'med', 'examin', 'viej', 'mal', 'viaj', 'insight', 'cub', 'esper', 'mejor', 'agenci', 'viaj', 'habit', 'segund', 'pis', 'sencill', 'relat', 'limpi', 'cam', 'parec', 'ser', 'dias', 'prerevolucionari', 'rop', 'cam', 'viej', 'fin', 'agu', 'calient', 'grup', 'agu', 'tod', 'part', 'estanci', 'temperatur', 'habit', 'comod', 'personal', 'recepcion', 'amabl', 'competent', 'ascensor', 'trabaj', 'escaler', 'resquebraj', 'servici', 'terraz', 'azote', 'agrad', 'ubic', 'relacion', 'comienz']",2
"['nard', 'bien', 'ubic', 'cerc', 'haban', 'viej', 'comedor', 'grand', 'bonit', 'luc', 'mader', 'romant', 'experient', 'terribl', 'ped', 'langost', 'recien', 'hech', 'dos', 'maner', 'diferent', 'primer', 'vest', 'horribl', 'sals', 'ketchup', 'asi', 'sabor', 'amoniac', 'not', 'impos', 'tollerat', 'espos', 'literal', 'porqu', 'ened', 'gust', 'olor', 'amoniac', 'cog', 'nariz', 'boc', 'estomag', 'remostrat', 'camarer', 'propon', 'olor', 'rehus', 'asqu', 'nunc', 'pued', 'desentend', 'dificil', 'ten', 'volv', 'cost', 'sol', 'langost', 'asi', 'evit', 'nard', 'restaur', 'unic', 'mal', 'experient', 'cubamas']",1
"['excelent', 'punt', 'turist', 'ciud', 'hac', 'negociosgr', 'vist', 'bogot', 'vent', 'souvenirs']",4
"['sentart', 'barr', 'buen', 'opcion', 'coctel', 'com', 'grandios', 'servici', 'resalt', 'ido', 'par', 'vec', 'dej', 'impresion']",5
"['maravill', 'univers', 'si', 'estudi', 'arquitectur', 'lug', 'encontr', 'ver', 'descubr', 'poc', 'lugar', 'esper', 'realment', 'chav', 's', 'acud', 'ahi', 'hag', 'deb', 'recuerd', 'lug', 'siempr', 'posibl', 'verl', 'complet', 'aun', 'port', 'amabl', 'dia', 'clas', 'pus', 'poquit', 'reaci', 'dej', 'entrar']",4
"['mejor', 'restaur', 'mer', 'vec', 'hac', 'col', 'vuelt', 'esquin', 'ir', 'total', 'pen', 'personal', 'genial', 'servici', 'com', 'increibl', 'local', 'go', 'go', 'go']",5
"['general', 'buen', 'hotel', 'estrell', 'correspond', 'acostumbr', 'españ', 'cont', 'hotel', 'antigu', 'buen', 'ubic', 'personal', 'atent', 'amabl', 'desayun', 'vist', 'piscin', 'hotel', 'preci', 'punt', 'mejor', 'limpiez', 'bañ', 'limpi', 'noch', 'alli', 'saban', 'dijeron', 'sol', 'cambi', 'si', 'vei', 'suci', 'cobr', 'dentr', 'hotel', 'eur', 'moned', 'cub', 'pes', 'tampoc', 'necesari', 'cambi', 'diner', 'demas', 'bien']",3
"['pesim', 'experient', 'espos', 'viaj', 'mty', 'pens', 'dia', 'descans', 'obtuv', 'contrari', 'primer', 'reserv', 'habit', 'cam', 'king', 'lleg', 'habit', 'asign', 'king', 'apart', 'habit', 'demasi', 'pequeñ', 'suci', 'cabell', 'cam', 'almoh', 'colch', 'marc', 'zapat', 'marc', 'refresc', 'bur', 'habl', 'recepcion', 'dar', 'quej', 'señorit', 'contest', 'asi', 'ah', 'buen', 'entonc', 'dejem', 'cambi', 'respuest', 'dio', 'impresion', 'sab', 'asig', 'habit', 'king', 'esper', 'solicitar', 'cambi', 'continu', 'muev', 'habit', 'ahor', 'efect', 'cam', 'king', 'ampli', 'recien', 'entrar', 'ax']",1
"['hotel', 'econom', 'buen', 'ubic', 'desayun', 'buffet', 'bastant', 'buen', 'vari', 'qued', 'cerc', 'hotel', 'nacional', 'buen', 'locomocion', 'punt', 'negat', 'retard', 'ase', 'entreg', 'habit']",3
"['ubic', 'excelent', 'habit', 'ampli', 'tech', 'altos', 'grand', 'ventan', 'aunqu', 'suci', 'colchon', 'almoh', 'viej', 'aunqu', 'saban', 'blanc', 'impolut', 'bañ', 'demasi', 'basic', 'error', 'demasi', 'import', 'wc', 'dej', 'funcion', 'primer', 'noch', 'desayun', 'mediocr', 'poc', 'atencion', 'client', 'poc', 'simpat', 'part', 'trabaj', 'hotel']",2
"['ciud', 'hermos', 'magic', 'much', 'historiapor', 'noch', 'aun', 'mas', 'bell', 'ciud', 'air', 'llen', 'magi', 'lugar', 'centr', 'tom', 'caf', 'com', 'realment', 'hermos', 'ciudadl', 'arquitectur', 'flor', 'cas', 'antigu', 'lind', 'ciud']",5
"['gran', 'ambient', 'restaur', 'restaur', 'constru', 'dentr', 'antigu', 'cas', 'dueñ', 'mes', 'habit', 'ros', 'vez', 'dormitori', 'hij', 'aunqu', 'com', 'suficient', 'coc', 'acab', 'sol', 'plat', 'acompañ', 'servici', 'absolut', 'fantast', 'camarer', 'victor', 'manipul', 'insatisfaccion', 'profesional', 'amig', 'content', 'com', 'ofrec', 'postr', 'gratuit', 'deb', 'mal', 'carn', 'coc', 'propietari', 'dio', 'pur', 'chic', 'enseñ', 'com', 'fum', 'utiliz', 'adecuadamentemas']",4
"['personal', 'amabl', 'com', 'buen', 'preci', 'mes', 'brind', 'amonton', 'obscur', 'embarg', 'disfrut', 'visit']",3
"['easy', 'tour', 'chichen', 'itza', 'excelent', 'atencion', 'chof', 'trasl', 'gui', 'chichen', 'itza', 'excelent', 'val', 'pen', 'ademas', 'buen', 'preci', 'cumpl', 'horari', 'perfect', 'recomend']",4
"['hotel', 'ambos', 'mund', 'hotel', 'estrell', 'pued', 'esper', 'inclus', 'estandar', 'cuban', 'reconozc', 'monton', 'histori', 'ubic', 'increibl', 'compens', 'general', 'esper', 'lleg', 'mediod', 'registr', 'rapid', 'embarg', 'ascensor', 'vestibul', 'servici', 'asi', 'arrastr', 'volv', 'callejon', 'met', 'ascensor', 'carg', 'pequeñ', 'podr', 'ser', 'usad', 'ocasion', 'sol', 'ir', 'traves', 'cocin', 'si', 'quer', 'ir', 'restaur', 'azote', 'habit', 'pequeñ', 'oscur', 'oli', 'moh', 'pis', 'suci', 'llen', 'polv', 'puebl', 'pel', 'cistern', 'rot', 'funcion', 'mit', 'tiemp', 'toall', 'manch', 'acab']",1
"['visit', 'lug', 'cerr', 'marz', 'lun', 'puent', 'marz', 'turist', 'importan', 'mal']",2
"['hotel', 'hotel', 'viej', 'instal', 'deterior', 'requier', 'manten', 'general', 'sol', 'funcion', 'elev', 'mas', 'pis', 'esper', 'hac', 'intermin', 'personal', 'atent', 'mas', 'buffet', 'desayun', 'buen', 'cen', 'inclu', 'plan', 'poc', 'altern']",3
"['catedral', 'repar', 'pued', 'ver', 'dentr', 'plaz', 'si', 'gran', 'cos', 'pued', 'salt']",2
"['si', 'viaj', 'colombi', 'pod', 'perdert', 'hermos', 'catedral', 'dentr', 'montañatod', 'tall', 'piedr', 'realiz', 'dentr', 'min', 'salmuy', 'recomend']",4
"['viaj', 'haban', 'despues', 'seman', 'cay', 'larg', 'hosped', 'dos', 'dias', 'tryp', 'haban', 'libr', 'lind', 'hotel', 'buen', 'ubic', 'personal', 'buen', 'amabl', 'check', 'in', 'rap', 'pes', 'lleg', 'bastant', 'turist', 'hotel', 'junt', 'much', 'gent', 'excursion', 'habit', 'hotel', 'lind', 'ampli', 'lind', 'bañ', 'comod', 'placard', 'pued', 'acomod', 'form', 'orden', 'toc', 'habit', 'lad', 'posterior', 'lind', 'vist', 'pod', 'ver', 'ciud', 'hotel', 'nacional', 'castill', 'morr', 'hermos', 'vist', 'limpiez', 'impec', 'hotel', 've', 'orden', 'limpi', 'lind', 'hotel', 'bastant', 'grand', 'bien', 'decor', 'lind', 'instal']",4
"['hotel', 'casi', 'perfect', 'mejor', 'experient', 'complej', 'personal', 'genial', 'parec', 'limpi', 'exclus', 'funcion', 'com', 'buen', 'inclu', 'fin', 'buen', 'calid', 'leid', 'critic', 'intox', 'alimentari', 'posibl', 'sirv', 'aliment', 'crud', 'asi', 'si', 'quier', 'segur', 'carn', 'bien', 'hech', 'evit', 'ped', 'marisc', 'crud', 'habit', 'excelent', 'acces', 'siguient', 'puert', 'pertenec', 'mism', 'grup', 'entreten', 'suced', 'hotel', 'lad', 'calm', 'tranquil', 'llen', 'inclu', 'inclu', 'casi', 'aliment', 'inclu', 'filet', 'mignon', 'entreten', 'viaj', 'selv', 'play', 'ocean', 'embarg', 'lej', 'ser', 'perfect', 'visibil', 'agu', 'metr', 'probabl', 'deb', 'gestion', 'agu', 'rio', 'ocasion', 'posibl', 'ver', 'pec', 'muert', 'olas', 'relat', 'altos', 'compar', 'play', 'joll', 'californi', 'buen', 'niñ', 'pequeñ', 'divert', 'niñ', 'mayor', 'par', 'dias', 'manow', 'present', 'agu', 'asi', 'ir', 'piscin', 'hotel', 'lad', 'agu', 'gasolin', 'instal', 'deport', 'asi', 'despues', 'barc', 'hac', 'terribl', 'olor', 'hum', 'vin', 'play', 'deb', 'esper', 'limpi', 'air', 'fresc', 'play', 'despues', 'am', 'person', 'motiv', 'naveg', 'cerc', 'orill', 'condicion', 'motor', 'parec', 'pobr', 'cantid', 'hum', 'sal', 'asi', 'si', 'necesit', 'mar', 'lug', 'perfect', 'contrari', 'busc', 'altern', 'leer', 'men']",4
"['buen', 'ubic', 'excelent', 'instal', 'restaur', 'com', 'cart', 'servici', 'alberc', 'excelent', 'bar', 'buen', 'igual', 'terraz', 'ampli', 'recomend', 'preci', 'cost', 'benefici', 'bien', 'balanc']",5
"['dia', 'calient', 'val', 'pen', 'hermos', 'dia', 'bell', 'ciud', 'tiemp', 'maravilloson', 'encant', 'camin', 'relaj', 'ciud', 'amurall', 'consegu', 'refresc', 'call', 'visit', 'mit', 'dia', 'noch', 'luc', 'ilumin', 'fortalez', 'perfect', 'romant', 'noch']",5
"['hoy', 'noch', 'demor', 'hor', 'tra', 'plat', 'fuert', 'peor', 'ven', 'pelomal', 'music', 'viv', 'mes', 'asign', 'cojalastimanqu', 'dañ', 'servici', 'com', 'baj', 'nivel']",2
"['dej', 'engañ', 'aparient', 'exterior', 'parec', 'entrad', 'cas', 'abandon', 'sub', 'escaler', 'das', 'cuent', 'lug', 'adecu', 'centr', 'haban', 'servici', 'excelent', 'platill', 'cualqu', 'pid', 'excepcional', 'asi']",5
"['pesim', 'servici', 'entrad', 'nadi', 'recib', 'da', 'mes', 'apresur', 'tom', 'orden', 'llev', 'com', 'platill', 'platill', 'tres', 'pax', 'sol', 'llev', 'dos', 'platill', 'olvid', 'recog', 'muert', 'mes', 'meser', 'desaparec', 'vari', 'mes', 'esper', 'algui', 'atend', 'solicit', 'cuent', 'tard', 'muchisim', 'par', 'habl', 'person', 'parec', 'capitan', 'meser', 'indic', 'buen', 'tiemp', 'esper', 'cuent', 'minut', 'lleg', 'meser', 'molest', 'entreg', 'dich', 'cuent', 'si', 'suficient', 'meser', 'capacit', 'lastim', 'com', 'pes', 'ser', 'mejor', 'com', 'mal', 'lament', 'servici', 'muchisim', 'pes', 'unic', 'rescat', 'cuant', 'servici', 'chic', 'prepar', 'lecher', 'cabell', 'cortit', 'bañ', 'sup', 'limpiosmas']",1
"['excelent', 'servici', 'com', 'ric', 'sabor', 'original', 'pes', 'ultim', 'vez', 'hosped', 'ahi', 'hac', 'dos', 'años', 'camarer', 'acord', 'nombr', 'ser', 'client', 'repetit']",5
"['desayun', 'acept', 'com', 'buffet', 'costos', 'mal', 'ped', 'jug', 'natural', 'bar', 'piscin', 'sup', 'mal', 'prepar', 'habit', 'comod', 'piscin', 'torr', 'mar', 'buen', 'necesit', 'remodel']",3
"['visit', 'vari', 'zon', 'arqueolog', 'peninsul', 'recient', 'visit', 'zon', 'mayapan', 'bonit', 'casi', 'gent', 'vendedor', 'ahi', 'acosandot', 'chichenitz', 'abarc', 'kilometr', 'cuadr', 'asi', 'practic', 'hor', 'dos', 'pued', 'dar', 'recorr', 'sol', 'gui', 'zon', 'limpi', 'pued', 'sub', 'aun', 'estructur', 'joy', 'aun', 'publicit']",5
"['lug', 'unic', 'pued', 'sent', 'histori', 'entrar', 'vist', 'increibl', 'mirador', 'pued', 'imagin', 'com', 'vid', 'defens', 'ciud', 'taquill', 'bolet', 'gust', 'dec', 'señal', 'cod', 'adult', 'cobr', 'asi', 'se', 'pas']",4
"['hotel', 'bien', 'aspect', 'aunqu', 'alej', 'dispon', 'autobus', 'gratuit', 'llev', 'centr', 'ten', 'ped', 'taxi', 'saldr', 'cuc', 'piscin', 'interes', 'gimnasi', 'bastant', 'decent', 'hotel', 'recomend']",5
"['pase', 'oblig', 'malecon', 'haban', 'si', 'visit', 'ciud', 'sentart', 'respir', 'air', 'mar', 'llen', 'millon', 'histori', 'cont', 'tod', 'noch', 'mil', 'visit']",4
"['trat', 'maravill', 'petal', 'ros', 'vel', 'vill', 'lleg', 'inclu', 'noch', 'encant', 'limpi', 'habit', 'hermos', 'jardin', 'personal', 'piscin', 'camarer', 'excepcional', 'alab', 'person', 'cuy', 'objet', 'favor', 'especial', 'graci', 'pedr', 'jorg', 'christoph', 'piscin', 'usted', 'rock', 'vem', 'proxim', 'año', 'marcheserampon', 'famili']",5
"['restaur', 'abri', 'puert', 'principi', 'año', 'just', 'lad', 'lagun', 'lagun', 'edifici', 'bonit', 'asegures', 'sent', 'lad', 'agu', 'vez', 'pued', 'ver', 'cocodril', 'com', 'buen', 'camarer', 'sup', 'tres', 'tip', 'diferent', 'camaron', 'delici', 'beb', 'genial', 'apart', 'especial', 'dia', 'car', 'lagun', 'val', 'pen', 'prob']",5
"['terren', 'ruin', 'grand', 'apreci', 'plen', 'deb', 'alquil', 'gui', 'dispon', 'puert', 'entrad', 'pued', 'buen', 'mal', 'alquil', 'excelentel', 'restaur', 'gobiern', 'hech', 'excelent', 'hic', 'noch', 'espectacul', 'luc', 'excelent', 'habl', 'español', 'deb', 'visit', 'gui', 'dia', 'capac', 'segu', 'historial', 'unic', 'cos', 'desagrad', 'consegu', 'sobreviv', 'vendedor', 'corr', 'supuest', 'diferent', 'cualqui', 'siti', 'mexican', 'verdader', 'pen', 'casi', 'product', 'vend', 'mism', 'obvi', 'exped', 'mism', 'fabric', 'unas', 'cuant', 'artesan', 'originalestien', 'ver', 'siti', 'verdader', 'increibl', 'bien', 'val', 'pen']",5
"['bell', 'antigu', 'plaz', 'cub', 'rod', 'catedral', 'mansion', 'nobl', 'vivi', 'aquell', 'epoc', 'cas', 'complet', 'restaur']",4
"['recorr', 'bonit', 'si', 'vas', 'sol', 'amig', 'conoc', 'si', 'onda', 'espiritual', 'rez', 'recog', 'asombr', 'estacion', 'nav', 'principal', 'esmerald', 'etc', 'punt', 'sug', 'tom', 'tren', 'da', 'pase', 'puebl', 'encuentr', 'cos', 'chever']",5
"['excelent', 'camin', 'tod', 'murall', 'borde', 'cartagen', 'hermos', 'dia', 'noch', 'buen', 'ilumin']",5
"['lug', 'perfect', 'consegu', 'rapid', 'buzzling', 'lej', 'vid', 'gran', 'ciud', 'pase', 'gondol', 'pequeñ', 'vist', 'magnif', 'air', 'fresc', 'montañ', 'camin', 'agrad', 'jardin', 'alrededor', 'iglesiadeb', 'hac', 'bogot']",5
"['decepcion', 'cen', 'fin', 'año', 'cocin', 'mal', 'servici', 'mal', 'lug', 'bonit', 'cuid', 'detall', 'relacion', 'recib', 'pag', 'lastim']",1
"['castill', 'cuent', 'propi', 'verd', 'lind', 'grand', 'mal', 'ningun', 'plac', 'inform', 'lug', 'visit', 'cuent', 'histori']",3
"['lug', 'dud', 'hotel', 'excelent', 'cuant', 'limpiez', 'laatencion', 'personal', 'calid', 'desayun', 'complet', 'mejorr', 'ubic', 'havan', 'viej', 'sector', 'pilet', 'lind', 'terraz', 'vist', 'increibl', 'ciud']",5
"['hosped', 'may', 'may', 'hotel', 'bien', 'ubic', 'haban', 'posibll', 'desplazart', 'cerc', 'haban', 'viej', 'capitoli', 'viaj', 'cub', 'mas', 'años', 'hotel', 'encant', 'mas', 'antigu', 'habit', 'ampli', 'solicit', 'vist', 'parqu', 'central', 'desayun', 'pesim', 'com', 'siempr', 'lugar', 'prefer', 'client', 'asidu', 'siempr', 'voy', 'haban', 'hotel', 'cerc']",3
"['plaz', 'viej', 'recre', 'aug', 'econom', 'pas', 'qued', 'paraliz', 'pobr', 'econom', 'isla']",5
"['construccion', 'histori', 'pen', 'q', 'remodel', 'val', 'pen', 'camin', 'fotograf', 'entorn', 'lind']",5
"['pais', 'gobern', 'españ', 'aproxim', 'sigl', 'resident', 'oficial', 'gobern', 'haban', 'import', 'palaci', 'estil', 'barroc', 'plaz', 'armas', 'original', 'alberg', 'prision', 'utiliz', 'gobern', 'militar', 'ee', 'uu', 'lueg', 'sirv', 'palaci', 'presidencial', 'republ', 'cub', 'muse', 'ciud', 'aqu']",4
"['lug', 'hermos', 'aspect', 'histor', 'romant', 'increibl', 'hac', 'fot', 'hac', 'dentr', 'ciud', 'amurall', 'except', 'disfrut', 'paisaj', 'par', 'plaz', 'extrem', 'divert', 'com', 'increibl', 'unic', 'aspect', 'negat', 'lug', 'calor', 'culp', 'naturalez', 'frenet', 'gent', 'vend', 'ataqu', 'si', 'compr', 'entonc', 'vendran', 'hostig', 'mejor', 'entreten', 'ultim', 'dia', 'club', 'dentr', 'ciud', 'amurall', 'impresion', 'pon', 'buen', 'music']",5
"['dia', 'ayer', 'visit', 'restaur', 'despues', 'buen', 'tiemp', 'ir', 'sabor', 'platill', 'sig', 'siend', 'bastant', 'buen', 'cualific', 'puntuacion', 'cos', 'cos', 'mejor', 'recom', 'ques', 'rellen', 'centr', 'platill']",3
